image_index,sample_group,filename,label,nepali_label,foreground_pixels,foreground_ratio,bbox_width,bbox_height,aspect_ratio,bbox_density,centroid_x,centroid_y,contour_area,perimeter,solidity,compactness,orientation,eccentricity,number_of_holes,horizontal_symmetry,vertical_symmetry,horizontal_transition_rate,vertical_transition_rate
178,17,group_017_digit_8_index_0178.png,8,८,100,0.12755102040816327,20,14,1.4285714285714286,0.35714285714285715,0.4014285714285714,0.46642857142857147,68.0,70.28427052497864,0.4171779141104294,0.17298262904261646,-0.5962788821846294,0.8702285133672292,0,0.8163265306122449,0.7959183673469388,0.037037037037037035,0.07671957671957672
179,17,group_017_digit_9_index_0179.png,9,९,14,0.017857142857142856,9,10,0.9,0.15555555555555556,0.36224489795918363,0.5178571428571429,4.5,10.242640614509583,0.8181818181818182,0.5390120920947209,-0.947996633483063,0.9435571344531908,1,0.9642857142857143,0.9744897959183674,0.021164021164021163,0.023809523809523808
180,18,group_018_digit_0_index_0180.png,0,०,11,0.01403061224489796,4,5,0.8,0.55,0.5487012987012987,0.37012987012987014,1.0,20.485281229019165,0.09090909090909091,0.029945116227484494,1.5164657188746027,0.6152432842753534,0,0.9719387755102041,0.9719387755102041,0.018518518518518517,0.018518518518518517
181,18,group_018_digit_1_index_0181.png,1,१,23,0.029336734693877552,6,8,0.75,0.4791666666666667,0.7406832298136646,0.2748447204968944,15.5,21.071067690849304,0.6888888888888889,0.4387008517897798,-1.0662295449428236,0.6890753120504852,1,0.9413265306122449,0.9413265306122449,0.026455026455026454,0.021164021164021163
182,18,group_018_digit_2_index_0182.png,2,२,24,0.030612244897959183,5,7,0.7142857142857143,0.6857142857142857,0.4345238095238095,0.255952380952381,16.5,18.242640614509583,0.868421052631579,0.6230435483933648,-1.2447723721819486,0.8605366707161058,2,0.9540816326530612,0.9387755102040817,0.023809523809523808,0.018518518518518517
183,18,group_018_digit_3_index_0183.png,3,३,80,0.10204081632653061,11,20,0.55,0.36363636363636365,0.48348214285714286,0.4446428571428571,48.5,69.6984840631485,0.3895582329317269,0.12545990026833623,-1.3210476841721221,0.9212785842976772,0,0.846938775510204,0.8826530612244898,0.06613756613756613,0.047619047619047616
184,18,group_018_digit_4_index_0184.png,4,४,79,0.10076530612244898,11,20,0.55,0.35909090909090907,0.3960216998191682,0.4421338155515371,54.5,54.041630148887634,0.49321266968325794,0.23450358395309714,-1.2668469460315979,0.9501881294067313,0,0.8443877551020408,0.9158163265306123,0.06084656084656084,0.0291005291005291
185,18,group_018_digit_5_index_0185.png,5,५,131,0.16709183673469388,15,20,0.75,0.43666666666666665,0.42938931297709926,0.49972737186477645,97.0,80.08326005935669,0.46190476190476193,0.19006323185544532,-1.4576969314599066,0.6596449969991101,0,0.778061224489796,0.8239795918367347,0.07671957671957672,0.06084656084656084
186,18,group_018_digit_6_index_0186.png,6,६,111,0.14158163265306123,14,20,0.7,0.3964285714285714,0.4723294723294723,0.4572072072072072,79.5,73.0121922492981,0.47041420118343197,0.18740717552874336,1.5294642372607303,0.8203531889093628,0,0.8494897959183674,0.8035714285714286,0.05555555555555555,0.06878306878306878
187,18,group_018_digit_7_index_0187.png,7,७,142,0.18112244897959184,19,20,0.95,0.3736842105263158,0.45674044265593566,0.5508048289738431,110.5,92.66904628276825,0.431640625,0.16169729515670833,-0.04994132500693754,0.5717847354013151,1,0.7551020408163265,0.8061224489795918,0.09788359788359788,0.07407407407407407
188,18,group_018_digit_8_index_0188.png,8,८,20,0.025510204081632654,7,5,1.4,0.5714285714285714,0.2553571428571429,0.48928571428571427,8.0,24.485281229019165,0.4,0.16768324041155888,0.5858547735513033,0.5929463132979697,0,0.9489795918367347,0.9642857142857143,0.013227513227513227,0.0291005291005291
189,18,group_018_digit_9_index_0189.png,9,९,118,0.15051020408163265,19,20,0.95,0.3105263157894737,0.5363196125907991,0.4636803874092009,98.5,70.87005710601807,0.5025510204081632,0.24644529377742888,-1.1284134124055165,0.9204295218350422,1,0.7755102040816326,0.7908163265306123,0.06084656084656084,0.07407407407407407
190,19,group_019_digit_0_index_0190.png,0,०,177,0.22576530612244897,20,17,1.1764705882352942,0.5205882352941177,0.4703389830508474,0.47114608555286525,230.5,58.870057225227356,0.9505154639175257,0.8357798141467963,0.17199793454908716,0.5359864453885931,1,0.951530612244898,0.9413265306122449,0.06878306878306878,0.082010582010582
191,19,group_019_digit_1_index_0191.png,1,१,26,0.03316326530612245,6,10,0.6,0.43333333333333335,0.7335164835164836,0.5631868131868132,15.5,23.899494767189026,0.6326530612244898,0.3410076501007418,1.1223318989077908,0.9423860165615625,1,0.9336734693877551,0.9591836734693877,0.0291005291005291,0.018518518518518517
192,19,group_019_digit_2_index_0192.png,2,२,125,0.15943877551020408,16,20,0.8,0.390625,0.41428571428571426,0.512,92.5,74.04162991046906,0.505464480874317,0.21203114361103745,1.2947189827388166,0.893876866764354,1,0.8239795918367347,0.8801020408163265,0.0582010582010582,0.06613756613756613
193,19,group_019_digit_3_index_0193.png,3,३,121,0.15433673469387754,16,20,0.8,0.378125,0.40407319952774495,0.5301062573789846,85.5,76.87005722522736,0.49137931034482757,0.18182833838287932,1.2385756719142813,0.9213998587006786,0,0.7678571428571428,0.8494897959183674,0.05291005291005291,0.06878306878306878
194,19,group_019_digit_4_index_0194.png,4,४,161,0.20535714285714285,15,20,0.75,0.5366666666666666,0.49112688553682343,0.45896184560780834,132.0,66.76955199241638,0.6633165829145728,0.37207189892237225,1.3187583435610646,0.8426078472494708,0,0.8392857142857143,0.8647959183673469,0.06349206349206349,0.05026455026455026
195,19,group_019_digit_5_index_0195.png,5,५,142,0.18112244897959184,20,19,1.0526315789473684,0.3736842105263158,0.4154929577464789,0.5025150905432596,103.5,85.35533845424652,0.45098039215686275,0.17852080490177155,1.0366836829204376,0.7810134287843875,0,0.826530612244898,0.846938775510204,0.06613756613756613,0.07142857142857142
196,19,group_019_digit_6_index_0196.png,6,६,110,0.14030612244897958,14,20,0.7,0.39285714285714285,0.4172077922077922,0.4724025974025974,76.0,75.94112491607666,0.4676923076923077,0.16560345916423802,1.3227912304238596,0.8163614209903123,0,0.8316326530612245,0.8520408163265306,0.06084656084656084,0.06349206349206349
197,19,group_019_digit_7_index_0197.png,7,७,119,0.15178571428571427,20,13,1.5384615384615385,0.4576923076923077,0.4897959183673469,0.4654861944777911,96.5,68.5269113779068,0.5421348314606742,0.2582348557350542,-0.2827598333779174,0.8676121683023871,1,0.798469387755102,0.8341836734693877,0.06613756613756613,0.06613756613756613
198,19,group_019_digit_8_index_0198.png,8,८,13,0.016581632653061226,5,5,1.0,0.52,0.20054945054945053,0.5659340659340659,5.0,17.313708305358887,0.4166666666666667,0.20960405271633903,1.5359690399306125,0.528965548687942,0,0.9668367346938775,0.9668367346938775,0.013227513227513227,0.021164021164021163
199,19,group_019_digit_9_index_0199.png,9,९,18,0.02295918367346939,4,7,0.5714285714285714,0.6428571428571429,0.20238095238095238,0.5615079365079365,7.0,22.485281229019165,0.4,0.17398477926611977,1.5352930336804174,0.87611558009457,0,0.9540816326530612,0.9693877551020408,0.018518518518518517,0.021164021164021163
200,20,group_020_digit_0_index_0200.png,0,०,126,0.16071428571428573,13,20,0.65,0.4846153846153846,0.4512471655328798,0.4889455782312925,164.0,52.62741661071777,0.9398280802292264,0.7440970941377325,-1.4486978148177596,0.7761245729904097,1,0.8928571428571429,0.9336734693877551,0.082010582010582,0.05555555555555555
201,20,group_020_digit_1_index_0201.png,1,१,26,0.03316326530612245,4,9,0.4444444444444444,0.7222222222222222,0.7733516483516484,0.4793956043956044,17.5,20.242640614509583,0.875,0.5366777411466811,1.3979794240950567,0.8917176993278757,1,0.9336734693877551,0.9795918367346939,0.0291005291005291,0.013227513227513227
202,20,group_020_digit_2_index_0202.png,2,२,127,0.16198979591836735,14,20,0.7,0.45357142857142857,0.5258717660292463,0.5033745781777278,104.5,65.35533833503723,0.625748502994012,0.307442582780502,-1.1875295985287992,0.8623556814648362,1,0.8086734693877551,0.8392857142857143,0.06613756613756613,0.06084656084656084
203,20,group_020_digit_3_index_0203.png,3,३,89,0.11352040816326531,9,20,0.45,0.49444444444444446,0.4642857142857143,0.43820224719101125,59.5,65.69848418235779,0.5288888888888889,0.17322721801349739,-1.419714006670707,0.9112379304876635,0,0.9005102040816326,0.875,0.06349206349206349,0.04497354497354497
204,20,group_020_digit_4_index_0204.png,4,४,152,0.19387755102040816,15,20,0.75,0.5066666666666667,0.42974624060150374,0.5096334586466166,148.0,71.5979791879654,0.6519823788546255,0.36280231525240675,-1.3613829228863394,0.7435256135561203,1,0.8214285714285714,0.7959183673469388,0.082010582010582,0.07142857142857142
205,20,group_020_digit_5_index_0205.png,5,५,97,0.12372448979591837,10,20,0.5,0.485,0.47017673048600883,0.5025773195876289,71.5,69.69848418235779,0.539622641509434,0.18495634718558612,-1.4427527414800916,0.8704302188845325,1,0.8852040816326531,0.8852040816326531,0.082010582010582,0.04497354497354497
206,20,group_020_digit_6_index_0206.png,6,६,113,0.1441326530612245,13,20,0.65,0.4346153846153846,0.4529077117572693,0.4516434892541087,76.5,82.18376541137695,0.4766355140186916,0.14233091073631904,1.4184710677954058,0.746993397745687,0,0.8545918367346939,0.8596938775510204,0.07142857142857142,0.06349206349206349
207,20,group_020_digit_7_index_0207.png,7,७,194,0.24744897959183673,18,20,0.9,0.5388888888888889,0.47809278350515466,0.507179675994109,158.5,84.18376517295837,0.6365461847389559,0.28104925517661894,-0.6214900920157993,0.5062644390695451,1,0.8112244897959184,0.846938775510204,0.08994708994708994,0.05555555555555555
208,20,group_020_digit_8_index_0208.png,8,८,207,0.26403061224489793,20,17,1.1764705882352942,0.6088235294117647,0.44340924775707385,0.45376121463077984,168.0,84.28427064418793,0.6268656716417911,0.2971844488272836,-1.3305039338950555,0.5161150722768489,0,0.8903061224489796,0.8596938775510204,0.04497354497354497,0.0873015873015873
209,20,group_020_digit_9_index_0209.png,9,९,160,0.20408163265306123,13,20,0.65,0.6153846153846154,0.45915178571428567,0.4792410714285714,130.5,68.18376541137695,0.6814621409921671,0.3527430073646696,-1.5070528988637903,0.8559369387941053,0,0.8367346938775511,0.9081632653061225,0.05291005291005291,0.06349206349206349
210,21,group_021_digit_0_index_0210.png,0,०,115,0.14668367346938777,14,20,0.7,0.4107142857142857,0.4605590062111801,0.4888198757763975,168.0,52.28427052497864,0.9438202247191011,0.7722840040334601,-1.4825650404870383,0.7315620572239808,1,0.9260204081632653,0.9413265306122449,0.08465608465608465,0.06084656084656084
211,21,group_021_digit_1_index_0211.png,1,१,37,0.047193877551020405,20,18,1.1111111111111112,0.10277777777777777,0.6544401544401544,0.5492277992277993,28.0,26.485281229019165,0.8115942028985508,0.5016013744236013,0.4517113532178835,0.9219696624745061,1,0.9158163265306123,0.9158163265306123,0.05555555555555555,0.0291005291005291
212,21,group_021_digit_2_index_0212.png,2,२,109,0.13903061224489796,11,20,0.55,0.4954545454545455,0.49115334207077327,0.48394495412844035,77.0,72.7695517539978,0.5,0.18272635441496934,-1.5433754413568246,0.8374596403112117,0,0.9107142857142857,0.8545918367346939,0.06878306878306878,0.05291005291005291
213,21,group_021_digit_3_index_0213.png,3,३,123,0.1568877551020408,12,20,0.6,0.5125,0.5008710801393728,0.5110336817653891,85.0,85.5979790687561,0.5029585798816568,0.14578128269024557,-1.4508255649253925,0.8280457570677243,0,0.8801020408163265,0.875,0.07936507936507936,0.06084656084656084
214,21,group_021_digit_4_index_0214.png,4,४,103,0.13137755102040816,11,20,0.55,0.4681818181818182,0.48855755894590847,0.47850208044382797,73.0,73.94112467765808,0.49324324324324326,0.16778789281465978,1.4504143873931696,0.8675146855875472,1,0.9005102040816326,0.8545918367346939,0.082010582010582,0.05026455026455026
215,21,group_021_digit_5_index_0215.png,5,५,122,0.1556122448979592,12,20,0.6,0.5083333333333333,0.48448477751756436,0.5228337236533958,85.0,80.28427076339722,0.5167173252279635,0.16571730268198556,1.367951181764802,0.8279009626600354,0,0.9081632653061225,0.8214285714285714,0.07671957671957672,0.05026455026455026
216,21,group_021_digit_6_index_0216.png,6,६,128,0.16326530612244897,17,20,0.85,0.3764705882352941,0.4467075892857143,0.498046875,92.5,82.66904640197754,0.5068493150684932,0.1700848928416261,0.9395757747619009,0.8359817587458747,0,0.7755102040816326,0.7653061224489796,0.06878306878306878,0.07142857142857142
217,21,group_021_digit_7_index_0217.png,7,७,188,0.23979591836734693,20,18,1.1111111111111112,0.5222222222222223,0.4969604863221884,0.474354103343465,157.0,92.76955187320709,0.575091575091575,0.2292443279401528,-0.4981959049038127,0.6880163377215432,1,0.7602040816326531,0.7755102040816326,0.09259259259259259,0.07671957671957672
218,21,group_021_digit_8_index_0218.png,8,८,143,0.18239795918367346,20,15,1.3333333333333333,0.4766666666666667,0.5239760239760239,0.4138361638361638,107.0,77.4558436870575,0.5245098039215687,0.22412239977764428,0.859465846609402,0.586817057103484,0,0.8801020408163265,0.8443877551020408,0.042328042328042326,0.07936507936507936
219,21,group_021_digit_9_index_0219.png,9,९,131,0.16709183673469388,11,20,0.55,0.5954545454545455,0.468102508178844,0.48091603053435117,99.0,74.42640602588654,0.6055045871559633,0.22459028325868782,1.5330896077055594,0.8749405261667473,0,0.8903061224489796,0.8852040816326531,0.0582010582010582,0.06878306878306878
220,22,group_022_digit_0_index_0220.png,0,०,152,0.19387755102040816,20,16,1.25,0.475,0.47767857142857145,0.5148026315789473,212.5,58.041630148887634,0.9593679458239278,0.792664841315766,-0.39953152086144444,0.6813629891886759,1,0.8214285714285714,0.826530612244898,0.06613756613756613,0.08994708994708994
221,22,group_022_digit_1_index_0221.png,1,१,129,0.16454081632653061,15,20,0.75,0.43,0.5124584717607974,0.38842746400885936,126.5,59.21320295333862,0.7027777777777777,0.45338096497937425,0.87522935411826,0.7458828206023984,1,0.8903061224489796,0.7933673469387755,0.06349206349206349,0.06349206349206349
222,22,group_022_digit_2_index_0222.png,2,२,153,0.1951530612244898,20,18,1.1111111111111112,0.425,0.5105042016806723,0.45728291316526615,112.0,93.25483322143555,0.459958932238193,0.1618397456588925,0.8725318644913308,0.6841149350587294,0,0.8545918367346939,0.7576530612244898,0.06349206349206349,0.08994708994708994
223,22,group_022_digit_3_index_0223.png,3,३,153,0.1951530612244898,20,19,1.0526315789473684,0.4026315789473684,0.48902894491129784,0.4677871148459384,105.0,103.94112479686737,0.39622641509433965,0.12213055724223724,1.2229166464185157,0.7586320990453626,0,0.8647959183673469,0.7627551020408163,0.05555555555555555,0.10582010582010581
224,22,group_022_digit_4_index_0224.png,4,४,121,0.15433673469387754,20,14,1.4285714285714286,0.43214285714285716,0.505017709563164,0.48465171192443923,87.5,85.35533821582794,0.49157303370786515,0.15092338662965457,0.5013253162833822,0.8522540537785835,1,0.8392857142857143,0.7882653061224489,0.05555555555555555,0.09788359788359788
225,22,group_022_digit_5_index_0225.png,5,५,133,0.16964285714285715,16,20,0.8,0.415625,0.4610633727175081,0.4752953813104189,92.0,91.59797894954681,0.37474541751527496,0.13779260437417531,-1.1700924890611195,0.6051769394219677,0,0.8801020408163265,0.8494897959183674,0.07671957671957672,0.07142857142857142
226,22,group_022_digit_6_index_0226.png,6,६,159,0.20280612244897958,15,20,0.75,0.53,0.4568733153638814,0.4481132075471698,114.0,99.59797894954681,0.5170068027210885,0.1444154519819502,1.5321786473786547,0.6628886464077451,0,0.9056122448979592,0.798469387755102,0.06613756613756613,0.09259259259259259
227,22,group_022_digit_7_index_0227.png,7,७,125,0.15943877551020408,20,16,1.25,0.390625,0.4734285714285714,0.5622857142857143,94.0,77.94112467765808,0.4530120481927711,0.19444840316721881,0.3489920747943234,0.7958820463451257,1,0.8545918367346939,0.8188775510204082,0.06349206349206349,0.07671957671957672
228,22,group_022_digit_8_index_0228.png,8,८,85,0.10841836734693877,20,11,1.8181818181818181,0.38636363636363635,0.4819327731092437,0.43235294117647055,50.5,74.87005710601807,0.3568904593639576,0.11321003205958435,0.14328021319927023,0.6532782654550621,0,0.9413265306122449,0.8852040816326531,0.037037037037037035,0.082010582010582
229,22,group_022_digit_9_index_0229.png,9,९,182,0.23214285714285715,20,16,1.25,0.56875,0.4846938775510204,0.4813579277864992,140.5,91.35533845424652,0.6286353467561522,0.21155258012110872,0.8329442187670125,0.7209991150721671,0,0.826530612244898,0.8367346938775511,0.04497354497354497,0.10052910052910052
230,23,group_023_digit_0_index_0230.png,0,०,159,0.20280612244897958,18,20,0.9,0.44166666666666665,0.47124887690925427,0.4728212039532794,245.5,59.69848394393921,0.9646365422396856,0.8656348965791345,1.2293126952127758,0.5293278218672814,1,0.9209183673469388,0.9107142857142857,0.08465608465608465,0.07936507936507936
231,23,group_023_digit_1_index_0231.png,1,१,114,0.14540816326530612,11,20,0.55,0.5181818181818182,0.4987468671679198,0.4229323308270677,108.0,52.97056233882904,0.7854545454545454,0.4836870417998162,1.225999087597367,0.8417981590945077,1,0.9081632653061225,0.8622448979591837,0.06613756613756613,0.04497354497354497
232,23,group_023_digit_2_index_0232.png,2,२,156,0.1989795918367347,17,20,0.85,0.4588235294117647,0.43383699633699635,0.5251831501831502,150.0,63.455843567848206,0.7425742574257426,0.4681207361125756,-1.2994209780775416,0.7608097116177912,2,0.8520408163265306,0.8367346938775511,0.07936507936507936,0.06613756613756613
233,23,group_023_digit_3_index_0233.png,3,३,115,0.14668367346938777,11,20,0.55,0.5227272727272727,0.4562111801242236,0.5118012422360249,90.5,71.35533821582794,0.6013289036544851,0.22336005364966552,1.5460525279615618,0.8866552609372303,2,0.8698979591836735,0.8801020408163265,0.07407407407407407,0.06613756613756613
234,23,group_023_digit_4_index_0234.png,4,४,114,0.14540816326530612,16,20,0.8,0.35625,0.4718045112781955,0.5059523809523809,90.5,75.01219236850739,0.4641025641025641,0.2021132221727742,-1.2300131515623351,0.6917558230254014,1,0.8571428571428572,0.7806122448979592,0.07936507936507936,0.06613756613756613
235,23,group_023_digit_5_index_0235.png,5,५,117,0.14923469387755103,15,20,0.75,0.39,0.431013431013431,0.5,86.5,82.66904616355896,0.3967889908256881,0.15905236016931706,-1.3695197778091064,0.6864055716683372,1,0.8290816326530612,0.8596938775510204,0.082010582010582,0.07407407407407407
236,23,group_023_digit_6_index_0236.png,6,६,139,0.17729591836734693,16,20,0.8,0.434375,0.4758478931140802,0.5061664953751285,105.0,93.25483286380768,0.4827586206896552,0.1517247627189263,1.4140537430565872,0.5576807455342222,1,0.8290816326530612,0.8290816326530612,0.09788359788359788,0.07671957671957672
237,23,group_023_digit_7_index_0237.png,7,७,110,0.14030612244897958,12,20,0.6,0.4583333333333333,0.4740259740259741,0.5399350649350649,76.0,74.62741649150848,0.4735202492211838,0.1714851991019661,1.4337380491177811,0.6340160277268789,1,0.8826530612244898,0.903061224489796,0.082010582010582,0.03968253968253968
238,23,group_023_digit_8_index_0238.png,8,८,127,0.16198979591836735,20,18,1.1111111111111112,0.3527777777777778,0.49521934758155234,0.4190101237345332,89.0,82.28427064418793,0.3938053097345133,0.16518333218281983,1.374268373577419,0.6081587271009742,0,0.8596938775510204,0.8647959183673469,0.05291005291005291,0.07671957671957672
239,23,group_023_digit_9_index_0239.png,9,९,170,0.21683673469387754,16,20,0.8,0.53125,0.48403361344537815,0.4657563025210084,139.0,73.94112479686737,0.6967418546365914,0.31948653460322873,-1.1672257194154816,0.8533383857913355,1,0.8214285714285714,0.8673469387755102,0.05555555555555555,0.07407407407407407
240,24,group_024_digit_0_index_0240.png,0,०,138,0.1760204081632653,17,20,0.85,0.40588235294117647,0.4632505175983437,0.5041407867494824,215.5,57.69848430156708,0.9535398230088495,0.8134452530526569,-1.1363705865708664,0.6309043318420384,1,0.8571428571428572,0.8214285714285714,0.08465608465608465,0.07407407407407407
241,24,group_024_digit_1_index_0241.png,1,१,115,0.14668367346938777,13,20,0.65,0.4423076923076923,0.5015527950310559,0.41956521739130437,123.0,55.79898941516876,0.7735849056603774,0.4964349037193398,1.2198848868911407,0.6806773486337769,1,0.9056122448979592,0.8290816326530612,0.07142857142857142,0.05555555555555555
242,24,group_024_digit_2_index_0242.png,2,२,126,0.16071428571428573,15,20,0.75,0.42,0.4832766439909297,0.5087868480725624,88.5,86.66904664039612,0.46578947368421053,0.1480556877470353,-1.1521144419586493,0.8604130681751878,0,0.7857142857142857,0.8061224489795918,0.07671957671957672,0.06878306878306878
243,24,group_024_digit_3_index_0243.png,3,३,108,0.1377551020408163,14,20,0.7,0.38571428571428573,0.5383597883597884,0.5198412698412699,69.5,87.84061932563782,0.38082191780821917,0.11318891328883704,-1.2287905560938723,0.8758733320636587,0,0.8316326530612245,0.8316326530612245,0.06613756613756613,0.07936507936507936
244,24,group_024_digit_4_index_0244.png,4,४,130,0.16581632653061223,20,19,1.0526315789473684,0.34210526315789475,0.4225274725274725,0.4362637362637362,98.0,72.76955199241638,0.5254691689008043,0.23256081318605934,-0.8888723632159868,0.7965723466611776,0,0.7602040816326531,0.8520408163265306,0.06084656084656084,0.06084656084656084
245,24,group_024_digit_5_index_0245.png,5,५,118,0.15051020408163265,16,20,0.8,0.36875,0.44794188861985473,0.4960653753026634,85.5,81.01219236850739,0.42326732673267325,0.1637099998693513,-1.033166234761171,0.8343695014822764,1,0.8571428571428572,0.8673469387755102,0.07142857142857142,0.07407407407407407
246,24,group_024_digit_6_index_0246.png,6,६,133,0.16964285714285715,20,18,1.1111111111111112,0.36944444444444446,0.46160042964554243,0.530343716433942,89.0,99.25483286380768,0.36853002070393376,0.11352631624510967,0.5412465228932537,0.70798182318689,0,0.8239795918367347,0.798469387755102,0.07671957671957672,0.08465608465608465
247,24,group_024_digit_7_index_0247.png,7,७,149,0.19005102040816327,20,16,1.25,0.465625,0.4990412272291467,0.5143815915627996,109.0,87.11269772052765,0.42998027613412226,0.18049843280724678,-0.09822852705938882,0.7540551469474351,0,0.9158163265306123,0.8903061224489796,0.07407407407407407,0.06349206349206349
248,24,group_024_digit_8_index_0248.png,8,८,142,0.18112244897959184,20,14,1.4285714285714286,0.5071428571428571,0.4386317907444668,0.4574949698189135,98.5,93.69848430156708,0.43680709534368073,0.14098761477666433,-0.5663394444276751,0.46618798356518365,0,0.903061224489796,0.8724489795918368,0.03968253968253968,0.10582010582010581
249,24,group_024_digit_9_index_0249.png,9,९,107,0.1364795918367347,14,20,0.7,0.3821428571428571,0.49933244325767695,0.4566088117489987,85.0,70.76955187320709,0.5089820359281437,0.21327301011661143,-1.287672689106872,0.8930446313061787,1,0.8341836734693877,0.8494897959183674,0.06349206349206349,0.07936507936507936
250,25,group_025_digit_0_index_0250.png,0,०,170,0.21683673469387754,20,18,1.1111111111111112,0.4722222222222222,0.46491596638655464,0.4792016806722689,240.5,60.52691113948822,0.9600798403193613,0.8249505612463169,-0.63862057171201,0.6280582739030163,1,0.8112244897959184,0.8163265306122449,0.07671957671957672,0.0873015873015873
251,25,group_025_digit_1_index_0251.png,1,१,105,0.13392857142857142,11,20,0.55,0.4772727272727273,0.5115646258503401,0.40408163265306124,96.5,52.38477599620819,0.7366412213740458,0.44190304592967034,1.2676951982426734,0.8348336194032538,1,0.9005102040816326,0.8698979591836735,0.06349206349206349,0.04497354497354497
252,25,group_025_digit_2_index_0252.png,2,२,92,0.11734693877551021,12,20,0.6,0.38333333333333336,0.5,0.4518633540372671,56.5,78.5269113779068,0.3575949367088608,0.11513868885955286,1.5001615330401972,0.7806566931534428,0,0.8979591836734694,0.8112244897959184,0.06349206349206349,0.06349206349206349
253,25,group_025_digit_3_index_0253.png,3,३,90,0.11479591836734694,11,20,0.55,0.4090909090909091,0.4801587301587302,0.4496031746031746,53.0,82.76955199241638,0.33544303797468356,0.09721751698258578,1.499424702583116,0.860785196511289,0,0.8877551020408163,0.8877551020408163,0.06084656084656084,0.07407407407407407
254,25,group_025_digit_4_index_0254.png,4,४,115,0.14668367346938777,17,20,0.85,0.3382352941176471,0.443167701863354,0.47267080745341616,89.5,76.66904664039612,0.4398034398034398,0.1913342742676463,-1.0746532674107354,0.7310723211543967,1,0.8443877551020408,0.7882653061224489,0.08465608465608465,0.06613756613756613
255,25,group_025_digit_5_index_0255.png,5,५,113,0.1441326530612245,13,20,0.65,0.4346153846153846,0.4279393173198483,0.5395069532237674,88.0,71.94112467765808,0.5349544072948328,0.21366731381794496,1.2005518683170522,0.7566514181348423,2,0.8545918367346939,0.8596938775510204,0.082010582010582,0.0582010582010582
256,25,group_025_digit_6_index_0256.png,6,६,131,0.16709183673469388,16,20,0.8,0.409375,0.4653762268266085,0.5261723009814613,85.0,104.0832599401474,0.35639412997903563,0.0985977529745831,1.2947867651422642,0.670827173715496,0,0.8698979591836735,0.8494897959183674,0.07407407407407407,0.09523809523809523
257,25,group_025_digit_7_index_0257.png,7,७,126,0.16071428571428573,17,20,0.85,0.37058823529411766,0.4418934240362812,0.5552721088435374,89.5,82.52691125869751,0.4068181818181818,0.16513598347955513,0.6866532073168833,0.6152382742063492,1,0.8061224489795918,0.8571428571428572,0.07936507936507936,0.0582010582010582
258,25,group_025_digit_8_index_0258.png,8,८,114,0.14540816326530612,20,11,1.8181818181818181,0.5181818181818182,0.5219298245614035,0.4298245614035087,83.5,66.04163014888763,0.6094890510948905,0.24058069220184744,0.2964915544354133,0.7989104308596781,0,0.9183673469387755,0.8775510204081632,0.031746031746031744,0.07407407407407407
259,25,group_025_digit_9_index_0259.png,9,९,136,0.17346938775510204,15,20,0.75,0.4533333333333333,0.44406512605042014,0.42043067226890757,101.0,78.76955187320709,0.517948717948718,0.20455706714609412,-1.4350681557753442,0.8249196053396904,0,0.8520408163265306,0.826530612244898,0.05555555555555555,0.07407407407407407
260,26,group_026_digit_0_index_0260.png,0,०,154,0.19642857142857142,18,20,0.9,0.42777777777777776,0.4853896103896104,0.4559369202226345,247.0,61.455843687057495,0.9592233009708738,0.82182707868763,-1.083780943113132,0.4788394769364501,1,0.8520408163265306,0.826530612244898,0.08994708994708994,0.07936507936507936
261,26,group_026_digit_1_index_0261.png,1,१,114,0.14540816326530612,11,20,0.55,0.5181818181818182,0.4859022556390977,0.4326441102756892,109.5,51.55634891986847,0.7877697841726619,0.5176779592327643,1.3367481473269582,0.8301837966180342,1,0.8775510204081632,0.8979591836734694,0.06878306878306878,0.03968253968253968
262,26,group_026_digit_2_index_0262.png,2,२,109,0.13903061224489796,14,20,0.7,0.3892857142857143,0.4855832241153342,0.4711664482306684,82.5,79.01219248771667,0.4520547945205479,0.16606403510209916,1.4079203562855418,0.7075519531528358,1,0.8698979591836735,0.8341836734693877,0.07407407407407407,0.07671957671957672
263,26,group_026_digit_3_index_0263.png,3,३,107,0.1364795918367347,15,20,0.75,0.3566666666666667,0.48664886515353806,0.4569425901201602,99.0,81.59797883033752,0.5025380710659898,0.18684705438903218,1.4265308598003634,0.7604791038103595,2,0.8494897959183674,0.8086734693877551,0.08465608465608465,0.09259259259259259
264,26,group_026_digit_4_index_0264.png,4,४,113,0.1441326530612245,15,20,0.75,0.37666666666666665,0.5110619469026548,0.5116940581542352,102.0,71.59797883033752,0.49635036496350365,0.25003943598263256,1.55798218682314,0.7875566736558857,1,0.8647959183673469,0.8903061224489796,0.082010582010582,0.06613756613756613
265,26,group_026_digit_5_index_0265.png,5,५,125,0.15943877551020408,14,20,0.7,0.44642857142857145,0.4785714285714286,0.4917142857142857,104.0,75.4558435678482,0.4964200477326969,0.22953950771279721,1.276068982482493,0.658503026989473,2,0.8596938775510204,0.875,0.0873015873015873,0.06349206349206349
266,26,group_026_digit_6_index_0266.png,6,६,144,0.1836734693877551,20,20,1.0,0.36,0.4662698412698413,0.5086805555555556,89.0,123.74011409282684,0.31616341030195383,0.07304304109236505,0.7665974702067001,0.7353688494133196,0,0.8163265306122449,0.7653061224489796,0.07936507936507936,0.11904761904761904
